Unnamed: 0_comp1	ensembl_gene_id	mgi_symbol_comp1	chromosome_name_comp1	start_position_comp1	end_position_comp1	strand_comp1	gene_biotype_comp1	baseMean_comp1	log2FoldChange_comp1	lfcSE_comp1	pvalue_comp1	padj_comp1	isTF_comp1	Unnamed: 0_comp2	mgi_symbol_comp2	chromosome_name_comp2	start_position_comp2	end_position_comp2	strand_comp2	gene_biotype_comp2	baseMean_comp2	log2FoldChange_comp2	lfcSE_comp2	pvalue_comp2	padj_comp2	isTF_comp2	score	p	convergence
11256	ENSMUSG00000000567	Sox9	11	112673050.0000000000000000000000000000000000000000000000000000000000000000	112678586.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	46.8115499999999968849806464277207851409912109375000000000000000000	-0.0111587700000000001471223143312272441107779741287231445312500000	0.1601673000000000124387611322163138538599014282226562500000000000	0.8784813999999999678536255487415473908185958862304687500000000000	0.9557079000000000545966827303345780819654464721679687500000000000	Yes	515	Sox9	11	112673050.0000000000000000000000000000000000000000000000000000000000000000	112678586.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	46.8115475284810003131497069261968135833740234375000000000000000000	2.1596378963324300848114489781437441706657409667968750000000000000	0.2953047778372189791085133947490248829126358032226562500000000000	0.0000000000000000619435098991409022203073635215542893176488467555	0.0000000000000019511604224929403453525613936493367344628851230842	Yes	-1.4838729051601653452507889596745371818542480468750000000000000000	0.0037249999999999783284465593169443309307098388671875000000000000	low
1504	ENSMUSG00000000823	Zfp512b	2	181223896.0000000000000000000000000000000000000000000000000000000000000000	181234596.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	377.1856226137709882095805369317531585693359375000000000000000000000	0.2225028762158429984641117016508360393345355987548828125000000000	0.1090595254734860047873823418740357737988233566284179687500000000	0.0084387956449060008007334587887271482031792402267456054687500000	0.0687447634583704947353055558778578415513038635253906250000000000	Yes	6060	Zfp512b	2	181223896.0000000000000000000000000000000000000000000000000000000000000000	181234596.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	377.1856226137709882095805369317531585693359375000000000000000000000	0.2071808920244559981682641591760329902172088623046875000000000000	0.1043672960330500054659808029100531712174415588378906250000000000	0.0367673081231977977312297412026964593678712844848632812500000000	0.0984223221740123943579447995944065041840076446533203125000000000	Yes	0.0787168187499878574397982333721301984041929244995117187500000000	0.1639500000000000123900889548167469911277294158935546875000000000	high
5075	ENSMUSG00000000938	Hoxa10	6	52208177.0000000000000000000000000000000000000000000000000000000000000000	52217834.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	277.8249000000000137333699967712163925170898437500000000000000000000	0.0984378399999999986746956892602611333131790161132812500000000000	0.1078099000000000001753264200488047208636999130249023437500000000	0.2128827000000000080337514418715727515518665313720703125000000000	0.5139546999999999865593736103619448840618133544921875000000000000	Yes	5368	Hoxa10	6	52208177.0000000000000000000000000000000000000000000000000000000000000000	52217834.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	277.8248580925139776809373870491981506347656250000000000000000000000	-0.2552696654879509918778524024673970416188240051269531250000000000	0.1164529052892849941835962113145797047764062881469726562500000000	0.0195024990291664986064024134293504175730049610137939453125000000	0.0589362032882152983570556159520492656156420707702636718750000000	Yes	-0.0741442825919570586146178925446292851120233535766601562500000000	0.1862500000000000266453525910037569701671600341796875000000000000	low
8793	ENSMUSG00000000942	Hoxa4	6	52166651.0000000000000000000000000000000000000000000000000000000000000000	52168733.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	34.1459400000000030672708817292004823684692382812500000000000000000	0.0408576299999999989487342588745377724990248680114746093750000000	0.1578396999999999994468424802107620052993297576904296875000000000	0.5907618000000000035853986446454655379056930541992187500000000000	0.8231562999999999519218363275285810232162475585937500000000000000	Yes	10258	Hoxa4	6	52166651.0000000000000000000000000000000000000000000000000000000000000000	52168733.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	34.1459423094592011693748645484447479248046875000000000000000000000	-0.1808244758608560098789297398980124853551387786865234375000000000	0.2351344178336770007753386835247511044144630432128906250000000000	0.3150705330927530134488279145443812012672424316406250000000000000	0.4982294095627770036394110775290755555033683776855468750000000000	Yes	-0.0083931015607678557954862696988129755482077598571777343750000000	0.3716500000000000358824081558850593864917755126953125000000000000	low
11870	ENSMUSG00000001065	Zfp276	8	123980934.0000000000000000000000000000000000000000000000000000000000000000	123996484.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	97.2991099999999988767740433104336261749267578125000000000000000000	-0.0050194990000000001828528439773435820825397968292236328125000000	0.1316070000000000017603696278456482104957103729248046875000000000	0.9506071000000000381646714231465011835098266601562500000000000000	0.9810586000000000028720137379423249512910842895507812500000000000	Yes	8582	Zfp276	8	123980934.0000000000000000000000000000000000000000000000000000000000000000	123996484.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	97.2991055846962069608707679435610771179199218750000000000000000000	0.2000058869329179866980439328472130000591278076171875000000000000	0.1676690212807369906311549812016892246901988983154296875000000000	0.1736288018517919973238150532779400236904621124267578125000000000	0.3281993036168460164958560199011117219924926757812500000000000000	Yes	-0.0127141869796949004423058937618407071568071842193603515625000000	0.3469750000000000333955085807247087359428405761718750000000000000	low
6719	ENSMUSG00000001156	Mxd1	6	86624024.0000000000000000000000000000000000000000000000000000000000000000	86646143.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	71.4576100000000025147528504021465778350830078125000000000000000000	0.0747197200000000033570657365089573431760072708129882812500000000	0.1417320999999999997509547711160848848521709442138671875000000000	0.3683810000000000139941391807951731607317924499511718750000000000	0.6716374000000000510368636241764761507511138916015625000000000000	Yes	8637	Mxd1	6	86624024.0000000000000000000000000000000000000000000000000000000000000000	86646143.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	71.4576064825583046058454783633351325988769531250000000000000000000	-0.2121057504559749895545195386148407123982906341552734375000000000	0.1851756892230889961492579232071875594556331634521484375000000000	0.1782954380087879986405141607974655926227569580078125000000000000	0.3348742150490410240948335740540642291307449340820312500000000000	Yes	-0.0206784921235050600518690089302253909409046173095703125000000000	0.3059749999999999969801933730195742100477218627929687500000000000	low
2642	ENSMUSG00000001280	Sp1	15	102314578.0000000000000000000000000000000000000000000000000000000000000000	102344839.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	302.9270999999999958163243718445301055908203125000000000000000000000	0.1656231999999999981998399789517861790955066680908203125000000000	0.1107545999999999947194240235148754436522722244262695312500000000	0.0453996799999999978147968704433878883719444274902343750000000000	0.2105363000000000095468521976727060973644256591796875000000000000	Yes	9767	Sp1	15	102314578.0000000000000000000000000000000000000000000000000000000000000000	102344839.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	302.9271254512660220825637225061655044555664062500000000000000000000	0.1144916592121759946198977786480099894106388092041015625000000000	0.1095011478745449989835591964038030710071325302124023437500000000	0.2692762362475449866572319024271564558148384094238281250000000000	0.4472406168124979930489359958301065489649772644042968750000000000	Yes	0.0184186194406536218881598188090720213949680328369140625000000000	0.2877500000000000057731597280508140102028846740722656250000000000	high
4779	ENSMUSG00000001288	Rarg	15	102143373.0000000000000000000000000000000000000000000000000000000000000000	102165952.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	107.5108000000000032514435588382184505462646484375000000000000000000	-0.1128867999999999954807705648818227928131818771362304687500000000	0.1402962000000000097887919991990202106535434722900390625000000000	0.1893972999999999906606262811692431569099426269531250000000000000	0.4855847999999999831111097137181786820292472839355468750000000000	Yes	5494	Rarg	15	102143373.0000000000000000000000000000000000000000000000000000000000000000	102165952.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	107.5108488774449995162285631522536277770996093750000000000000000000	0.3272922380253500129754229419631883502006530761718750000000000000	0.1614688074023210018204110838269116356968879699707031250000000000	0.0219230580409933012431267229658260475844144821166992187500000000	0.0647266209978576978478770342917414382100105285644531250000000000	Yes	-0.1082166193759935834961538603238295763731002807617187500000000000	0.1506750000000000033750779948604758828878402709960937500000000000	low
8880	ENSMUSG00000001418	Glmp	3	88232330.0000000000000000000000000000000000000000000000000000000000000000	88238620.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	188.4915000000000020463630789890885353088378906250000000000000000000	0.0413900899999999974387954182475368725135922431945800781250000000	0.1128094999999999931139527120649290736764669418334960937500000000	0.6013650999999999857692500881967134773731231689453125000000000000	0.8295344999999999524575855502916965633630752563476562500000000000	Yes	4699	Glmp	3	88232330.0000000000000000000000000000000000000000000000000000000000000000	88238620.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	188.4914727795820112987712491303682327270507812500000000000000000000	0.3164001589368720113171207231061998754739761352539062500000000000	0.1308512637428969893615970931932679377496242523193359375000000000	0.0087563703429677005457554272993547783698886632919311523437500000	0.0302289507775318003202080774372006999328732490539550781250000000	Yes	0.0791570626891617140641344008145097177475690841674804687500000000	0.1604750000000000065281113847959204576909542083740234375000000000	high
4255	ENSMUSG00000001419	Mef2d	3	88049679.0000000000000000000000000000000000000000000000000000000000000000	88079393.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	3345.9259999999999308784026652574539184570312500000000000000000000000	0.0918038899999999991052845871308818459510803222656250000000000000	0.0779526499999999983314680207513447385281324386596679687500000000	0.1464905999999999985927701118271215818822383880615234375000000000	0.4218102000000000240120812122768256813287734985351562500000000000	Yes	3399	Mef2d	3	88049679.0000000000000000000000000000000000000000000000000000000000000000	88079393.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	3345.9263586691399723349604755640029907226562500000000000000000000000	0.2418245328818220130084881702714483253657817840576171875000000000	0.0731828770039830017735127398736949544399976730346679687500000000	0.0007026288913845999848858947522955986642045900225639343261718750	0.0033533527143397999677187915068543588859029114246368408203125000	Yes	0.0564129074153819909387408415568643249571323394775390625000000000	0.1925749999999999961808327952894615009427070617675781250000000000	high
10269	ENSMUSG00000001493	Meox1	11	101768336.0000000000000000000000000000000000000000000000000000000000000000	101785200.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	34.7899999999999991473487170878797769546508789062500000000000000000	0.0212968000000000011462386595439966185949742794036865234375000000	0.1659155999999999964167329835618147626519203186035156250000000000	0.7607241999999999615411638842488173395395278930664062500000000000	0.9077096000000000053375970310298725962638854980468750000000000000	Yes	2050	Meox1	11	101768336.0000000000000000000000000000000000000000000000000000000000000000	101785200.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	34.7900039128787028630540589801967144012451171875000000000000000000	1.1453069884198199268610096623888239264488220214843750000000000000	0.3434683786667400151593199097987962886691093444824218750000000000	0.0000036751202267937698963643118610367110932202194817364215850830	0.0000290836231234766989339583787010923288107733242213726043701172	Yes	0.6179426562949369428068280285515356808900833129882812500000000000	0.0171749999999999992950083793630255968309938907623291015625000000	high
7371	ENSMUSG00000001656	Hoxc11	15	102862862.0000000000000000000000000000000000000000000000000000000000000000	102866143.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	146.4215000000000088675733422860503196716308593750000000000000000000	-0.0637561900000000042476600015106669161468744277954101562500000000	0.1202145000000000019113599591946694999933242797851562500000000000	0.4340372000000000118902221402095165103673934936523437500000000000	0.7214521000000000405805167247308418154716491699218750000000000000	Yes	13111	Hoxc11	15	102862862.0000000000000000000000000000000000000000000000000000000000000000	102866143.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	146.4214506610819910292775603011250495910644531250000000000000000000	-0.0627954895483242986342631297702610027045011520385742187500000000	0.1386202603934690025244691469197277911007404327392578125000000000	0.6206989691316799895304257006500847637653350830078125000000000000	0.7679921776116169773729325243039056658744812011718750000000000000	Yes	0.0007950296644939896118647881806396071624476462602615356445312500	0.4440250000000000030198066269804257899522781372070312500000000000	high
9627	ENSMUSG00000001661	Hoxc6	15	102906689.0000000000000000000000000000000000000000000000000000000000000000	102920313.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	49.8572899999999989972820912953466176986694335937500000000000000000	-0.0312740700000000010350120760449499357491731643676757812500000000	0.1527561000000000057674753861647332087159156799316406250000000000	0.6861814999999999997726263245567679405212402343750000000000000000	0.8735589999999999744062506579211913049221038818359375000000000000	Yes	9911	Hoxc6	15	102906689.0000000000000000000000000000000000000000000000000000000000000000	102920313.0000000000000000000000000000000000000000000000000000000000000000	1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	49.8572925644684019630403781775385141372680664062500000000000000000	0.1848832783663109935456958510258118622004985809326171875000000000	0.2137293490923030114814196167571935802698135375976562500000000000	0.2820678545363419775782176657230593264102935791015625000000000000	0.4616794204710459870177885477460222318768501281738281250000000000	Yes	-0.0089591379723963533721065033432751079089939594268798828125000000	0.3689999999999999946709294817992486059665679931640625000000000000	low
8459	ENSMUSG00000001911	Nfix	8	85426505.0000000000000000000000000000000000000000000000000000000000000000	85526973.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	4830.7250000000003637978807091712951660156250000000000000000000000000	0.0273392699999999988502707992665818892419338226318359375000000000	0.0557237400000000007715961203302867943421006202697753906250000000	0.5555130000000000345394823852984700351953506469726562500000000000	0.8046292999999999917548620942397974431514739990234375000000000000	Yes	3542	Nfix	8	85426505.0000000000000000000000000000000000000000000000000000000000000000	85526973.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	4830.7251488574001996312290430068969726562500000000000000000000000000	-0.1809574884614190137810396663553547114133834838867187500000000000	0.0558080726566334006655267785390606150031089782714843750000000000	0.0010021191817355000128197950459707499248906970024108886718750000	0.0045896039994676000872697585464266012422740459442138671875000000	Yes	-0.0322670976154338373653729377110721543431282043457031250000000000	0.2758249999999999868549593884381465613842010498046875000000000000	low
3716	ENSMUSG00000002028	Kmt2a	9	44714652.0000000000000000000000000000000000000000000000000000000000000000	44792594.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	524.7681000000000040017766878008842468261718750000000000000000000000	0.1241436000000000067222671873423678334802389144897460937500000000	0.1017249999999999959809926508569333236664533615112304687500000000	0.1086809999999999998276933865781757049262523651123046875000000000	0.3583313000000000192457605407980736345052719116210937500000000000	Yes	4707	Kmt2a	9	44714652.0000000000000000000000000000000000000000000000000000000000000000	44792594.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	524.7680946089590179326478391885757446289062500000000000000000000000	0.2516539714258669846458360552787780761718750000000000000000000000	0.1008574297807459940745644644266576506197452545166015625000000000	0.0088712240727036994342169506921891297679394483566284179687500000	0.0305734006601658010737754267438504029996693134307861328125000000	Yes	0.0656601885478011321195523919413972180336713790893554687500000000	0.1786999999999999977351450297646806575357913970947265625000000000	high
6690	ENSMUSG00000002108	Nr1h3	2	91014406.0000000000000000000000000000000000000000000000000000000000000000	91033179.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	208.8751000000000033196556614711880683898925781250000000000000000000	0.0729987099999999944355266734419274143874645233154296875000000000	0.1153344000000000035832670164381852373480796813964843750000000000	0.3655592999999999759275226551835658028721809387207031250000000000	0.6692801000000000444245529251929838210344314575195312500000000000	Yes	5656	Nr1h3	2	91014406.0000000000000000000000000000000000000000000000000000000000000000	91033179.0000000000000000000000000000000000000000000000000000000000000000	-1.0000000000000000000000000000000000000000000000000000000000000000	protein_coding	208.8750522305629999664233764633536338806152343750000000000000000000	-0.2747683051964889822116333562007639557123184204101562500000000000	0.1337082146625760137315097608734504319727420806884765625000000000	0.0254299959816720010097323978470740257762372493743896484375000000	0.0729358901723271974004703110949776601046323776245117187500000000	Yes	-0.0681811604776100393943139010843879077583551406860351562500000000	0.1964500000000000135003119794419035315513610839843750000000000000	low
