gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Abca3	0.199010845	6.184679527	1.889903399	0.169212818	0.782230381	pseudobulk	edgeR	LRT
Rps14	-0.246025401	5.713513896	1.885128791	0.16975237	0.783898578	pseudobulk	edgeR	LRT
Ankrd45	-0.246003686	5.708615959	1.883363844	0.169952317	0.78399665	pseudobulk	edgeR	LRT
Nuak1	-0.202685333	6.370160303	1.878456765	0.17050965	0.784027631	pseudobulk	edgeR	LRT
Ankib1	-0.156019134	7.2020813	1.877909122	0.17057198	0.784027631	pseudobulk	edgeR	LRT
Chrm3	0.133046653	10.27696151	1.877567463	0.170610879	0.784027631	pseudobulk	edgeR	LRT
Hpca	-0.244957463	6.797338626	1.874068057	0.171009886	0.784027631	pseudobulk	edgeR	LRT
Nphp4	0.237865092	5.754284533	1.873416767	0.171084265	0.784027631	pseudobulk	edgeR	LRT
Dennd6b	-0.23883965	6.296505598	1.872709866	0.171165038	0.784027631	pseudobulk	edgeR	LRT
Igsf21	0.258661257	6.53537344	1.872316132	0.171210046	0.784027631	pseudobulk	edgeR	LRT
Huwe1	0.122087259	8.447867253	1.869466895	0.171536149	0.7841204	pseudobulk	edgeR	LRT
Vps37a	-0.224006313	6.291567971	1.865480232	0.171993633	0.7841204	pseudobulk	edgeR	LRT
Tnks2	0.176626979	6.620259569	1.859763277	0.172652124	0.7841204	pseudobulk	edgeR	LRT
Mtrex	0.225043822	5.888980636	1.859739131	0.172654911	0.7841204	pseudobulk	edgeR	LRT
Btbd9	-0.104735051	8.392330902	1.857862019	0.172871757	0.7841204	pseudobulk	edgeR	LRT
Gda	0.141311537	7.924933908	1.857490099	0.172914758	0.7841204	pseudobulk	edgeR	LRT
Hibadh	0.2147729	6.045682747	1.856331236	0.173048826	0.7841204	pseudobulk	edgeR	LRT
Snx6	-0.23095409	5.842911274	1.856283045	0.173054404	0.7841204	pseudobulk	edgeR	LRT
Phf8	0.198380364	6.302136028	1.852161753	0.173532179	0.7841204	pseudobulk	edgeR	LRT
Rundc3a	0.254710347	5.727493632	1.851812208	0.173572771	0.7841204	pseudobulk	edgeR	LRT
Fktn	-0.260380652	5.736117122	1.85125206	0.173637843	0.7841204	pseudobulk	edgeR	LRT
Pum1	-0.150810231	7.195684577	1.850411996	0.173735484	0.7841204	pseudobulk	edgeR	LRT
Pias1	-0.144559314	7.282873602	1.849464944	0.173845637	0.7841204	pseudobulk	edgeR	LRT
Psmb1	-0.199314521	6.213146378	1.848956018	0.173904865	0.7841204	pseudobulk	edgeR	LRT
Hdac7	0.226100444	5.668349113	1.848900191	0.173911363	0.7841204	pseudobulk	edgeR	LRT
Cyp51	-0.249498736	5.73194905	1.839072936	0.175059644	0.787038505	pseudobulk	edgeR	LRT
Tln2	-0.161999262	7.130788239	1.837225951	0.175276431	0.787038505	pseudobulk	edgeR	LRT
Lrrn2	0.20391297	6.636742551	1.836290912	0.175386298	0.787038505	pseudobulk	edgeR	LRT
Agap1	0.149323532	7.161546838	1.835277072	0.175505514	0.787038505	pseudobulk	edgeR	LRT
Atp5l	0.2529062	5.921722596	1.832225734	0.175864879	0.787038505	pseudobulk	edgeR	LRT
Marchf6	0.172275392	7.251488074	1.831101863	0.175997454	0.787038505	pseudobulk	edgeR	LRT
Arid2	-0.192432388	6.354997857	1.828961978	0.176250201	0.787038505	pseudobulk	edgeR	LRT
Hs2st1	-0.135414855	7.587114788	1.828950363	0.176251574	0.787038505	pseudobulk	edgeR	LRT
Srsf5	0.124623967	8.380734632	1.828891095	0.17625858	0.787038505	pseudobulk	edgeR	LRT
Zhx3	0.225809039	5.915211957	1.824978309	0.176721836	0.787038505	pseudobulk	edgeR	LRT
Rab18	0.201855707	6.270248253	1.82453549	0.176774352	0.787038505	pseudobulk	edgeR	LRT
Kcna6	0.239215396	5.693242137	1.823791128	0.17686267	0.787038505	pseudobulk	edgeR	LRT
Ap1s1	-0.258242896	5.596968857	1.821784262	0.177101038	0.787038505	pseudobulk	edgeR	LRT
Ttc21b	-0.217043459	6.179785984	1.819400241	0.177384684	0.787038505	pseudobulk	edgeR	LRT
Ppp1r13b	-0.186940085	6.423348227	1.816629537	0.177714997	0.787038505	pseudobulk	edgeR	LRT
Dnm1	-0.133946055	8.047984871	1.816234036	0.177762205	0.787038505	pseudobulk	edgeR	LRT
Stambpl1	0.237808132	5.731899241	1.815026786	0.177906394	0.787038505	pseudobulk	edgeR	LRT
Chfr	0.150195904	7.209998692	1.813258845	0.178117795	0.787038505	pseudobulk	edgeR	LRT
Psma1	0.214826964	6.119185577	1.81208273	0.178258589	0.787038505	pseudobulk	edgeR	LRT
Pkp4	0.156320653	7.867227829	1.811985448	0.17827024	0.787038505	pseudobulk	edgeR	LRT
Ank3	0.078808961	10.50943694	1.81151978	0.178326025	0.787038505	pseudobulk	edgeR	LRT
Kctd16	-0.141294232	10.8748605	1.809870616	0.178523751	0.787119294	pseudobulk	edgeR	LRT
Brsk1	0.230881777	5.575776306	1.805361564	0.179065657	0.787478852	pseudobulk	edgeR	LRT
Grk3	0.193915005	6.501346409	1.805139315	0.179092416	0.787478852	pseudobulk	edgeR	LRT
Tpd52	0.163777901	6.920296895	1.804712575	0.17914381	0.787478852	pseudobulk	edgeR	LRT
Agtpbp1	-0.133958979	7.527339201	1.80290186	0.17936207	0.787649049	pseudobulk	edgeR	LRT
Myo18a	0.156357608	6.958585146	1.80132755	0.179552083	0.78769499	pseudobulk	edgeR	LRT
Dnmt3a	0.135055111	7.547480894	1.798741983	0.179864657	0.787820675	pseudobulk	edgeR	LRT
Ybx1	-0.224572982	6.522230859	1.797517413	0.180012918	0.787820675	pseudobulk	edgeR	LRT
Mtmr7	0.161463528	6.736676047	1.796638009	0.180119475	0.787820675	pseudobulk	edgeR	LRT
Tnrc6b	0.112492359	8.254118603	1.794687241	0.180356111	0.788069978	pseudobulk	edgeR	LRT
2610044O15Rik8	-0.247445332	5.832932763	1.790906904	0.180815705	0.788215677	pseudobulk	edgeR	LRT
Rps27a	0.252987028	5.686532079	1.785356078	0.181493004	0.788215677	pseudobulk	edgeR	LRT
Heatr3	-0.222735123	5.831525476	1.785182248	0.181514262	0.788215677	pseudobulk	edgeR	LRT
Zc3h14	0.196520632	6.290322036	1.784818942	0.1815587	0.788215677	pseudobulk	edgeR	LRT
Zfp512	-0.229593081	5.780344153	1.784227371	0.181631085	0.788215677	pseudobulk	edgeR	LRT
Fryl	-0.125513222	7.65003356	1.783941673	0.181666056	0.788215677	pseudobulk	edgeR	LRT
Rbl2	0.253318734	5.647400827	1.781893802	0.18191695	0.788215677	pseudobulk	edgeR	LRT
Gps2	0.237372636	5.579580622	1.781803181	0.181928062	0.788215677	pseudobulk	edgeR	LRT
Ndufs7	0.226493239	5.765622266	1.781163729	0.182006492	0.788215677	pseudobulk	edgeR	LRT
Chst11	0.203733214	6.320343953	1.778649126	0.182315294	0.788774352	pseudobulk	edgeR	LRT
Myo1d	-0.22483618	5.918299905	1.776448364	0.182586052	0.789167499	pseudobulk	edgeR	LRT
Capn15	0.198836658	6.102170844	1.774557938	0.182819003	0.789257601	pseudobulk	edgeR	LRT
Afg1l	0.232741992	5.995859085	1.7726349	0.183056325	0.789257601	pseudobulk	edgeR	LRT
Csnk1g3	0.13720143	7.193326317	1.769450989	0.183450038	0.789257601	pseudobulk	edgeR	LRT
Herc6	0.281013075	6.820049164	1.768464334	0.183572244	0.789257601	pseudobulk	edgeR	LRT
Rpl27a	0.211324692	6.229905425	1.768178142	0.183607709	0.789257601	pseudobulk	edgeR	LRT
Epha10	-0.166967274	6.9266499	1.764289412	0.184090391	0.789257601	pseudobulk	edgeR	LRT
Ttc39b	0.199410068	6.503556574	1.764105753	0.184113224	0.789257601	pseudobulk	edgeR	LRT
Tle1	-0.21367369	6.659805948	1.761991237	0.18437634	0.789257601	pseudobulk	edgeR	LRT
Fndc3b	-0.197251639	6.50469919	1.761125457	0.184484198	0.789257601	pseudobulk	edgeR	LRT
Kcnb1	0.141331801	7.311481557	1.758068665	0.184865596	0.789257601	pseudobulk	edgeR	LRT
Gng3	-0.222218826	6.070371552	1.757732703	0.18490757	0.789257601	pseudobulk	edgeR	LRT
Pfkl	-0.219641806	5.892658987	1.75392567	0.185383981	0.789257601	pseudobulk	edgeR	LRT
Ntm	0.105320106	11.71392217	1.753450865	0.185443498	0.789257601	pseudobulk	edgeR	LRT
Hsd17b4	-0.245847036	5.601363379	1.753216656	0.185472864	0.789257601	pseudobulk	edgeR	LRT
Mfsd4a	0.183629802	6.228126526	1.752750503	0.185531329	0.789257601	pseudobulk	edgeR	LRT
Spag9	0.111473877	7.997035023	1.752201588	0.185600201	0.789257601	pseudobulk	edgeR	LRT
Chic1	0.197744686	6.198858162	1.750522525	0.185811057	0.789257601	pseudobulk	edgeR	LRT
Itgav	0.226612496	6.479616749	1.749582849	0.185929183	0.789257601	pseudobulk	edgeR	LRT
Taf1	0.202702579	6.185377529	1.748819902	0.186025156	0.789257601	pseudobulk	edgeR	LRT
Ap3b2	0.168684791	6.701021792	1.745303501	0.186468239	0.790373105	pseudobulk	edgeR	LRT
Upf2	-0.22095409	6.221943319	1.740582887	0.187064988	0.791189441	pseudobulk	edgeR	LRT
Efr3a	0.18702178	7.984747739	1.738849761	0.187284636	0.791189441	pseudobulk	edgeR	LRT
Cacul1	0.193119942	6.270519169	1.736770132	0.187548593	0.791189441	pseudobulk	edgeR	LRT
Epn1	0.229396722	5.731281633	1.736153477	0.187626946	0.791189441	pseudobulk	edgeR	LRT
Pde7a	-0.175703037	6.753612803	1.733810343	0.187925012	0.791189441	pseudobulk	edgeR	LRT
Ptprk	-0.161816335	9.554106337	1.731275764	0.188248053	0.791189441	pseudobulk	edgeR	LRT
Rev1	0.154834111	6.950930883	1.730335268	0.188368086	0.791189441	pseudobulk	edgeR	LRT
Ankhd1	0.15224059	7.156627882	1.728856822	0.188556958	0.791189441	pseudobulk	edgeR	LRT
Ube3b	-0.281594271	5.459395342	1.728005911	0.188665762	0.791189441	pseudobulk	edgeR	LRT
Sfpq	0.12216254	7.983942561	1.727885952	0.188681106	0.791189441	pseudobulk	edgeR	LRT
Ssbp2	-0.108171545	8.743037897	1.727335249	0.188751569	0.791189441	pseudobulk	edgeR	LRT
Ift88	-0.182333037	6.632301833	1.726393087	0.18887219	0.791189441	pseudobulk	edgeR	LRT
B230307C23Rik	-0.184192027	6.510488616	1.725353683	0.189005365	0.791189441	pseudobulk	edgeR	LRT
Xrn1	-0.139297812	7.352090427	1.718176802	0.1899279	0.793507237	pseudobulk	edgeR	LRT
Dnm2	-0.192188905	6.195812937	1.713298146	0.190558011	0.793507237	pseudobulk	edgeR	LRT
Mrps9	-0.209869425	6.10243766	1.707449663	0.191316598	0.793507237	pseudobulk	edgeR	LRT
Asap2	0.142968657	7.376261556	1.707084562	0.191364071	0.793507237	pseudobulk	edgeR	LRT
Slain2	-0.257160788	5.719748908	1.706674952	0.191417347	0.793507237	pseudobulk	edgeR	LRT
Ptprn2	0.091251008	10.04147489	1.705968435	0.191509282	0.793507237	pseudobulk	edgeR	LRT
Sv2a	0.17016261	6.744495393	1.705812258	0.191529611	0.793507237	pseudobulk	edgeR	LRT
Ola1	-0.163171977	6.988326923	1.704492054	0.191701561	0.793507237	pseudobulk	edgeR	LRT
Prex1	-0.243540025	6.086502361	1.703637898	0.191812906	0.793507237	pseudobulk	edgeR	LRT
Kcnj6	0.111568206	8.697374619	1.702626424	0.191944856	0.793507237	pseudobulk	edgeR	LRT
Hdac11	-0.251579951	5.594467762	1.702344892	0.191981602	0.793507237	pseudobulk	edgeR	LRT
Senp6	0.153556958	7.153821294	1.701981476	0.192029047	0.793507237	pseudobulk	edgeR	LRT
Dhx15	-0.190318834	6.403455981	1.70177794	0.192055625	0.793507237	pseudobulk	edgeR	LRT
Ist1	0.234712433	5.963430931	1.701504531	0.192091335	0.793507237	pseudobulk	edgeR	LRT
Atrx	0.104542273	8.309477288	1.697549634	0.192608744	0.793833544	pseudobulk	edgeR	LRT
Picalm	0.156060741	6.641067815	1.697392296	0.192629361	0.793833544	pseudobulk	edgeR	LRT
Zfp277	-0.205317585	6.222120036	1.696752856	0.192713181	0.793833544	pseudobulk	edgeR	LRT
Arpc2	0.151436809	7.070629605	1.694344454	0.193029263	0.794053365	pseudobulk	edgeR	LRT
Cdh18	0.202592743	9.039751024	1.689110391	0.193718281	0.794053365	pseudobulk	edgeR	LRT
Nfe2l1	0.240580782	5.757471662	1.68902688	0.193729298	0.794053365	pseudobulk	edgeR	LRT
Disp2	-0.207079011	6.369947825	1.687859801	0.193883335	0.794053365	pseudobulk	edgeR	LRT
Nbeal1	0.15437717	7.140947561	1.687546179	0.193924753	0.794053365	pseudobulk	edgeR	LRT
Nedd4l	0.109311162	9.259385868	1.684097779	0.194380843	0.794053365	pseudobulk	edgeR	LRT
Calm1	0.197902344	8.159682442	1.683394427	0.194474023	0.794053365	pseudobulk	edgeR	LRT
Nr1d2	0.181941098	6.379317605	1.68321635	0.194497623	0.794053365	pseudobulk	edgeR	LRT
Gatad2b	-0.142867395	7.221402653	1.680408154	0.194870227	0.794053365	pseudobulk	edgeR	LRT
Sdf4	0.238089924	5.82985616	1.679378511	0.195007054	0.794053365	pseudobulk	edgeR	LRT
Ifrd1	-0.232495454	6.694199068	1.678209328	0.195162561	0.794053365	pseudobulk	edgeR	LRT
Wwc1	-0.180853833	6.725937648	1.675492136	0.19552452	0.794053365	pseudobulk	edgeR	LRT
Arid4b	-0.128514788	7.638368642	1.675440265	0.195531437	0.794053365	pseudobulk	edgeR	LRT
Kif21a	0.091692111	8.707599861	1.674951479	0.195596635	0.794053365	pseudobulk	edgeR	LRT
Smg5	0.221029332	5.672259759	1.674574876	0.195646886	0.794053365	pseudobulk	edgeR	LRT
Itsn1	0.161945714	7.119494592	1.674457371	0.195662568	0.794053365	pseudobulk	edgeR	LRT
Agrn	0.218173478	5.689788874	1.672593598	0.195911503	0.794328803	pseudobulk	edgeR	LRT
Med1	-0.244872536	5.545524096	1.668767832	0.196423654	0.795669965	pseudobulk	edgeR	LRT
Nfia	0.287057986	6.977748083	1.667253802	0.196626769	0.795757967	pseudobulk	edgeR	LRT
Thoc2l	-0.151652398	7.205652008	1.662584738	0.197254699	0.797563469	pseudobulk	edgeR	LRT
Slc23a2	-0.153238989	7.383003274	1.65954493	0.197664778	0.797846057	pseudobulk	edgeR	LRT
Sgsm1	-0.185088646	7.030036077	1.658136538	0.197855113	0.797846057	pseudobulk	edgeR	LRT
Mink1	-0.146421527	7.08591608	1.658025064	0.197870187	0.797846057	pseudobulk	edgeR	LRT
Phtf1	0.173424233	6.53275937	1.656122998	0.198127603	0.797897439	pseudobulk	edgeR	LRT
Nsd1	-0.117531206	7.949893428	1.65524407	0.198246685	0.797897439	pseudobulk	edgeR	LRT
Ocrl	-0.176187163	6.818992611	1.653447474	0.19849036	0.79814593	pseudobulk	edgeR	LRT
Anp32a	0.209661245	6.128474244	1.652076864	0.198676494	0.798162803	pseudobulk	edgeR	LRT
Phf14	0.127539688	8.06869646	1.647535736	0.199294663	0.799417776	pseudobulk	edgeR	LRT
Zfp638	0.116121902	8.134507434	1.646821093	0.19939215	0.799417776	pseudobulk	edgeR	LRT
Gm47283	0.225317767	6.731681219	1.643462124	0.199851112	0.799417776	pseudobulk	edgeR	LRT
Fam78b	-0.203573172	6.199696738	1.641562094	0.200111277	0.799417776	pseudobulk	edgeR	LRT
Rpl37a	-0.258252028	5.814146982	1.641425895	0.200129942	0.799417776	pseudobulk	edgeR	LRT
Otud4	-0.187812263	6.420630013	1.641400491	0.200133424	0.799417776	pseudobulk	edgeR	LRT
Cdkl2	0.184217821	6.25410459	1.640444815	0.200264449	0.799417776	pseudobulk	edgeR	LRT
Ctdspl	-0.141166998	7.376711236	1.637081471	0.200726373	0.80053327	pseudobulk	edgeR	LRT
Klf7	0.149630661	7.008899003	1.632205978	0.201398202	0.802483118	pseudobulk	edgeR	LRT
Sec31a	0.193627275	6.119106872	1.630283445	0.201663849	0.802671379	pseudobulk	edgeR	LRT
Rpl11	0.222494944	6.078871498	1.629217007	0.201811382	0.802671379	pseudobulk	edgeR	LRT
Snrnp70	0.111357267	8.47087915	1.627349918	0.202069984	0.802798174	pseudobulk	edgeR	LRT
Uba2	0.210837379	5.774280062	1.625533218	0.202321982	0.802798174	pseudobulk	edgeR	LRT
Safb	0.198318233	6.447114863	1.625027152	0.202392245	0.802798174	pseudobulk	edgeR	LRT
Slx4ip	0.203294723	5.930045196	1.620835126	0.20297538	0.803968261	pseudobulk	edgeR	LRT
Acbd5	0.227068814	5.910134517	1.620064521	0.203082791	0.803968261	pseudobulk	edgeR	LRT
Ak5	0.122825464	8.76951667	1.618861616	0.203250592	0.803968261	pseudobulk	edgeR	LRT
Kcnh5	-0.210490288	8.180348273	1.615454314	0.203726785	0.803968261	pseudobulk	edgeR	LRT
Thrb	-0.114601113	9.859152201	1.615222091	0.203759288	0.803968261	pseudobulk	edgeR	LRT
Ptprn	0.156966662	7.656445411	1.615025533	0.203786803	0.803968261	pseudobulk	edgeR	LRT
Il34	-0.234286487	5.729544618	1.607738599	0.204809977	0.807278858	pseudobulk	edgeR	LRT
Bdnf	-0.340836542	6.359003001	1.603693926	0.205380512	0.807972669	pseudobulk	edgeR	LRT
Uba1	0.219180906	5.615804528	1.603458837	0.205413731	0.807972669	pseudobulk	edgeR	LRT
Nrgn	0.14385233	7.539715004	1.602576092	0.205538523	0.807972669	pseudobulk	edgeR	LRT
Scaf1	0.210910434	5.676723827	1.598487156	0.206117735	0.808987578	pseudobulk	edgeR	LRT
Wsb1	-0.215763832	6.594982905	1.596984231	0.206331113	0.808987578	pseudobulk	edgeR	LRT
Rps15	-0.261474205	5.480032964	1.595687095	0.206515485	0.808987578	pseudobulk	edgeR	LRT
Tax1bp1	-0.142483495	7.006391389	1.593406991	0.206840044	0.808987578	pseudobulk	edgeR	LRT
Zfp322a	-0.238102688	5.706207088	1.593092732	0.206884825	0.808987578	pseudobulk	edgeR	LRT
Pikfyve	-0.166742575	6.488840265	1.592964242	0.206903137	0.808987578	pseudobulk	edgeR	LRT
Cpeb4	0.156320805	7.86365131	1.58662297	0.207809281	0.811575523	pseudobulk	edgeR	LRT
Ldb2	0.138247569	9.591369486	1.585745696	0.20793501	0.811575523	pseudobulk	edgeR	LRT
Aig1	0.119915306	8.198029266	1.582999348	0.20832919	0.811647531	pseudobulk	edgeR	LRT
Zc3h6	0.183659338	6.083921232	1.581163786	0.208593139	0.811647531	pseudobulk	edgeR	LRT
Uhmk1	0.211701364	5.72851283	1.579853372	0.208781815	0.811647531	pseudobulk	edgeR	LRT
Sms	-0.189060469	6.085946758	1.57915926	0.208881837	0.811647531	pseudobulk	edgeR	LRT
Magi1	0.109542223	9.287343822	1.578627874	0.208958448	0.811647531	pseudobulk	edgeR	LRT
Apoe	0.35753368	6.635745713	1.577287433	0.20915185	0.811647531	pseudobulk	edgeR	LRT
Hdac4	0.141355127	7.013291408	1.575586546	0.209397563	0.811647531	pseudobulk	edgeR	LRT
Zc3h12b	-0.157475977	7.241930829	1.5753376	0.209433555	0.811647531	pseudobulk	edgeR	LRT
Kif3a	-0.166955366	7.018294445	1.569643856	0.210258742	0.812353871	pseudobulk	edgeR	LRT
Smpd3	-0.187486844	6.48855724	1.568932282	0.21036214	0.812353871	pseudobulk	edgeR	LRT
N4bp2l1	0.176522741	6.349797543	1.568854937	0.210373383	0.812353871	pseudobulk	edgeR	LRT
Gas6	-0.222167239	5.780299735	1.568729893	0.21039156	0.812353871	pseudobulk	edgeR	LRT
Elavl2	0.141977777	7.404298287	1.567171772	0.210618217	0.812353871	pseudobulk	edgeR	LRT
Fkbp1a	0.164859354	6.690231432	1.566425669	0.210726853	0.812353871	pseudobulk	edgeR	LRT
Ube3a	0.117229692	7.868728692	1.561243872	0.211483186	0.814016012	pseudobulk	edgeR	LRT
Cox10	0.2236658	5.703633789	1.560929874	0.211529121	0.814016012	pseudobulk	edgeR	LRT
Ndufv2	0.191097059	5.930151667	1.558642795	0.211864052	0.814590355	pseudobulk	edgeR	LRT
Atrn	0.126885489	7.451084687	1.55611558	0.212234882	0.814654365	pseudobulk	edgeR	LRT
Ube2d1	0.183254545	6.08076535	1.555662472	0.21230145	0.814654365	pseudobulk	edgeR	LRT
Gpr162	0.190404836	6.295302519	1.553198108	0.212663934	0.814654365	pseudobulk	edgeR	LRT
Nt5c2	-0.147478654	7.392879102	1.551385441	0.212931029	0.814654365	pseudobulk	edgeR	LRT
Dlgap1	0.084952507	11.49565598	1.550648596	0.213039716	0.814654365	pseudobulk	edgeR	LRT
Klhl24	0.204836223	6.072884598	1.549148535	0.213261184	0.814654365	pseudobulk	edgeR	LRT
Khdc4	0.165431701	6.622154988	1.547994773	0.213431711	0.814654365	pseudobulk	edgeR	LRT
Gm10033	-0.202809589	6.447264244	1.547491087	0.213506207	0.814654365	pseudobulk	edgeR	LRT
Acss2	-0.226743206	5.9370549	1.54515507	0.213852111	0.814654365	pseudobulk	edgeR	LRT
Usp34	0.11308405	8.788246342	1.545146025	0.213853452	0.814654365	pseudobulk	edgeR	LRT
Sec22a	-0.238480078	6.089998273	1.544674386	0.213923371	0.814654365	pseudobulk	edgeR	LRT
D130040H23Rik	-0.228776713	5.779934012	1.541619308	0.214376935	0.814910455	pseudobulk	edgeR	LRT
Dgcr8	-0.234629049	5.49687073	1.54037413	0.214562125	0.814910455	pseudobulk	edgeR	LRT
Gm44643	0.193078112	6.04646878	1.53936568	0.214712247	0.814910455	pseudobulk	edgeR	LRT
Gtf2a1	-0.218833595	5.767736085	1.5363322	0.215164576	0.814910455	pseudobulk	edgeR	LRT
Meis2	-0.185251067	8.521212608	1.536174336	0.215188147	0.814910455	pseudobulk	edgeR	LRT
Cyth1	-0.192947542	6.388075223	1.534217594	0.215480561	0.814910455	pseudobulk	edgeR	LRT
Nsmaf	-0.212410938	5.7700053	1.533618975	0.215570113	0.814910455	pseudobulk	edgeR	LRT
Bcas3	0.142743271	8.099710393	1.532058892	0.215803705	0.814910455	pseudobulk	edgeR	LRT
Nlgn3	-0.245045978	5.466973779	1.531715812	0.215855114	0.814910455	pseudobulk	edgeR	LRT
Farp1	-0.118686683	8.303503122	1.52784665	0.216435912	0.814910455	pseudobulk	edgeR	LRT
Cep164	-0.254247453	5.507267572	1.527631655	0.216468239	0.814910455	pseudobulk	edgeR	LRT
Atp1a3	0.138851735	8.496693283	1.52698631	0.21656531	0.814910455	pseudobulk	edgeR	LRT
Mllt11	-0.200131537	6.205722258	1.526956408	0.216569809	0.814910455	pseudobulk	edgeR	LRT
Plcb1	0.075911617	11.01763776	1.526045043	0.216706985	0.814910455	pseudobulk	edgeR	LRT
Sipa1l3	-0.217297198	6.036990124	1.524356139	0.216961468	0.814910455	pseudobulk	edgeR	LRT
Etv5	0.163384364	6.933453583	1.524347897	0.216962711	0.814910455	pseudobulk	edgeR	LRT
Ube4a	-0.162603973	6.577519413	1.523024124	0.217162426	0.814922799	pseudobulk	edgeR	LRT
Rasgrf2	-0.186961649	7.688781478	1.52158211	0.21738023	0.814922799	pseudobulk	edgeR	LRT
Fam117b	-0.177698121	6.388872506	1.520619275	0.217525803	0.814922799	pseudobulk	edgeR	LRT
Ttyh1	-0.137700065	7.553833627	1.518638631	0.217825625	0.814922799	pseudobulk	edgeR	LRT
Cnnm1	0.180572857	6.500270501	1.518182188	0.21789479	0.814922799	pseudobulk	edgeR	LRT
Cog4	0.229953202	5.794963686	1.516049441	0.218218311	0.815437589	pseudobulk	edgeR	LRT
Dcaf13	0.202756548	5.726858275	1.513698909	0.218575532	0.815709964	pseudobulk	edgeR	LRT
Adar	-0.123768034	7.2710477	1.51312356	0.218663077	0.815709964	pseudobulk	edgeR	LRT
Rfx3	-0.174906118	8.47804687	1.510261339	0.219099213	0.816203942	pseudobulk	edgeR	LRT
Asb3	0.144382664	6.870342954	1.509813178	0.219167596	0.816203942	pseudobulk	edgeR	LRT
Cckbr	0.170135864	6.456941017	1.503932876	0.220067215	0.816304465	pseudobulk	edgeR	LRT
Ncam2	0.140931277	10.47443427	1.503028439	0.220205974	0.816304465	pseudobulk	edgeR	LRT
Scrn1	-0.177514607	6.418687501	1.499589058	0.220734603	0.816304465	pseudobulk	edgeR	LRT
Synpr	-0.295444393	6.458378171	1.499399477	0.220763785	0.816304465	pseudobulk	edgeR	LRT
Nectin3	-0.236386729	6.852159135	1.49843811	0.220911841	0.816304465	pseudobulk	edgeR	LRT
Ercc6	0.16066388	6.44197298	1.495241128	0.221405046	0.816304465	pseudobulk	edgeR	LRT
Ptn	-0.150749257	7.312421002	1.495214301	0.221409191	0.816304465	pseudobulk	edgeR	LRT
Cnbp	-0.230783393	5.98274613	1.495057351	0.221433438	0.816304465	pseudobulk	edgeR	LRT
Srebf2	-0.175102757	6.398922374	1.494415838	0.22153258	0.816304465	pseudobulk	edgeR	LRT
Ccnt2	-0.140656236	7.463198663	1.494113929	0.221579256	0.816304465	pseudobulk	edgeR	LRT
Psmd7	0.210589149	5.891274374	1.493328079	0.221700807	0.816304465	pseudobulk	edgeR	LRT
Ppfia2	0.122513679	9.931209388	1.492877874	0.221770478	0.816304465	pseudobulk	edgeR	LRT
Ube2e3	-0.190982973	6.533586603	1.492511177	0.221827245	0.816304465	pseudobulk	edgeR	LRT
Pdpk1	-0.174954426	6.396065606	1.491217991	0.222027578	0.816304465	pseudobulk	edgeR	LRT
St6galnac3	0.127577108	8.725175514	1.491202762	0.222029938	0.816304465	pseudobulk	edgeR	LRT
Cog3	-0.184453562	6.276587663	1.488355397	0.222471805	0.816304465	pseudobulk	edgeR	LRT
Arfgap1	-0.188893292	6.451761693	1.488308159	0.222479144	0.816304465	pseudobulk	edgeR	LRT
Actr3	-0.194411107	6.248219916	1.487891387	0.222543912	0.816304465	pseudobulk	edgeR	LRT
Ripor2	0.153351821	6.810268787	1.483734973	0.223191064	0.817445643	pseudobulk	edgeR	LRT
Slc20a2	0.216360108	6.03133806	1.483118715	0.223287207	0.817445643	pseudobulk	edgeR	LRT
Cyc1	0.205574638	6.069445204	1.482306325	0.223414025	0.817445643	pseudobulk	edgeR	LRT
Dip2b	0.115795705	8.007699742	1.479661978	0.223827416	0.817510538	pseudobulk	edgeR	LRT
Gdi2	-0.215218389	6.09186707	1.478943361	0.223939916	0.817510538	pseudobulk	edgeR	LRT
Glg1	0.147848086	7.068698162	1.476988929	0.224246227	0.817510538	pseudobulk	edgeR	LRT
Cpped1	0.210467406	5.722847285	1.476880288	0.224263269	0.817510538	pseudobulk	edgeR	LRT
Ptpn9	-0.150129204	6.829493108	1.475169003	0.224531909	0.817510538	pseudobulk	edgeR	LRT
Uso1	0.194210795	5.87669903	1.475054794	0.224549851	0.817510538	pseudobulk	edgeR	LRT
Stx18	0.156857382	6.513610197	1.473586031	0.22478075	0.817672595	pseudobulk	edgeR	LRT
Nptxr	0.228023611	5.88427883	1.471804757	0.22506116	0.818014339	pseudobulk	edgeR	LRT
Emc4	0.242232759	5.581822849	1.469470199	0.225429303	0.818617656	pseudobulk	edgeR	LRT
Arnt	0.131007703	7.03564049	1.468218656	0.22562696	0.818617656	pseudobulk	edgeR	LRT
Rspo2	-0.208726345	6.82682195	1.467206561	0.225786953	0.818617656	pseudobulk	edgeR	LRT
Hsf1	0.211206902	5.612839367	1.462402986	0.226548167	0.820699265	pseudobulk	edgeR	LRT
Marchf5	0.241185016	5.564520658	1.459925333	0.226942001	0.821031456	pseudobulk	edgeR	LRT
Phkg2	-0.207748663	5.736360195	1.458344391	0.227193729	0.821031456	pseudobulk	edgeR	LRT
Nfkb1	-0.19663547	6.029086719	1.458079015	0.227236017	0.821031456	pseudobulk	edgeR	LRT
