gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Man1a	1.85705175776427	6.94205765168985	12.3401109852986	0.000443328663728117	0.0930788680800078	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Mme	-1.1137696799815	6.19436001104219	11.5493493891337	0.000677729686751094	0.136105801004491	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Sidt1	0.734161324426669	6.57084980804984	10.7610534512944	0.00103658364499262	0.199499160675871	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Hivep3	0.450594052445849	8.63768472789201	10.3598938205768	0.00128782611196783	0.232531762348275	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Kansl1l	0.566231964050133	7.29098901295269	10.2950077936877	0.00133390590313882	0.232531762348275	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ftx	0.500112421459791	8.27589192242585	10.2602859965259	0.00135924606698494	0.232531762348275	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Immt	0.564683707919695	6.82377033536417	9.82685033841583	0.00171982599037369	0.282522764306262	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Anapc10	0.576878495744552	6.76673905685398	9.77003037470083	0.00177379522946127	0.282522764306262	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Slc25a46	-0.789279609465064	6.11725163794164	9.4549705784042	0.00210577670679185	0.322789602343578	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Izumo4	-0.832101277082898	5.9925515126877	9.40294393083071	0.00216637317009113	0.322789602343578	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
9530059O14Rik	0.677436995533344	7.7770186356997	9.31380415958423	0.00227433770961625	0.32828643377242	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Slc10a7	0.778808209328336	5.93689683510758	9.10271903588809	0.00255229798138894	0.357244375031379	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gdi2	-0.701586759422437	6.6946553121098	8.97142651506928	0.00274234402996647	0.37255550218868	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
P3h2	0.694600348532051	7.22416434454125	8.70272204663733	0.00317735223186404	0.409952359315189	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Atp6v0c	-0.648688600758446	8.05732162511617	8.67993430886739	0.00321732583106013	0.409952359315189	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Tmem164	-0.586570088926053	6.64780831129243	8.64262519124273	0.00328387904192725	0.409952359315189	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Abca8b	-0.948200656206234	6.00888485110723	8.52894434681047	0.00349542383686337	0.424877965854524	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Rab3a	-0.735595952266638	7.17382403158251	8.33988860992424	0.00387839755912067	0.45181749770726	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gnptg	-0.832207431626812	5.99819462770922	8.27057444638006	0.00402927558140117	0.45181749770726	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Zfp804b	-0.832059927853544	9.62148386383079	8.25592268407305	0.00406192565342211	0.45181749770726	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Dpy19l4	-0.687501876058485	6.22937241276078	8.23530753880618	0.00410832104431802	0.45181749770726	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Usp53	-0.810982489508427	5.88459577823367	8.11332086885623	0.0043941155081232	0.467061689003189	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Mb21d2	-0.747678779179992	6.23715422693215	8.09075207194566	0.00444916958565497	0.467061689003189	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pde7a	0.503191134111562	7.01410911228337	7.93731720793601	0.00484255753301114	0.495021856286107	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Epdr1	0.673488827476607	6.34215236170948	7.90499194427006	0.0049298561136958	0.495021856286107	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Enpp5	-0.754313496188373	6.2859624459194	7.81621557764397	0.00517795083099637	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Akap8	0.520477003189949	7.01259149525877	7.78968348408159	0.00525454000448044	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Tox4	0.686315720881986	6.02639845682111	7.72409292734183	0.00544887284346943	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
C78859	0.650052080679641	6.47876834027727	7.71872624271229	0.0054650941274919	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Arl15	0.351331779709165	8.9607822257091	7.67648887770484	0.00559449146251876	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nck1	0.606853290825772	6.31408326189481	7.65702360055437	0.00565517237659069	0.502331561682161	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Sybu	0.405958860537652	8.22679196621322	7.60951892644795	0.00580609719987595	0.506006848419378	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Cpeb1	-0.472455516671038	7.56458278065023	7.49240187615719	0.00619598588081048	0.529986273767844	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Mef2d	0.647564846126382	6.12522812213133	7.36501318870335	0.00665051124099406	0.557118036359458	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Alcam	-0.635664398805893	8.71176822104025	7.26731816212318	0.00702205756119268	0.557118036359458	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Dzip1l	-0.65488460427478	6.25464067888639	7.26484273586535	0.00703174258456423	0.557118036359458	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Puf60	-0.780627076642569	6.0787620153778	7.2590108059366	0.00705461380149667	0.557118036359458	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Lats1	0.705712234691238	5.94069794491794	7.24338956254644	0.00711625116804677	0.557118036359458	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Hdhd5	-0.737309073930248	5.91021045450432	6.96351238012876	0.0083188567448001	0.631917642618264	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Tpi1	-0.59857520951786	7.053319953385	6.92857682903387	0.00848291644494286	0.631917642618264	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gm37240	0.644514965332418	6.03982991943488	6.90106836928372	0.00861442554255197	0.631917642618264	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ptcd3	0.503878666792008	6.64312300890117	6.90013495252893	0.00861892433101335	0.631917642618264	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Adamts6	-0.631927978979126	6.88067518013209	6.81507568104364	0.00903914728510885	0.652372207967466	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pi4ka	0.323922245122621	8.34851856063765	6.77029020784237	0.00926877618036805	0.658653495032616	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Vcp	-0.548917230706494	6.49185062621557	6.73333221424312	0.00946276627138201	0.662250263750205	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Cnnm2	0.421169752411592	7.41397719936626	6.66268415907233	0.00984525115274685	0.678734553351309	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ufsp2	-0.690418334779721	5.95822067423313	6.54741160129323	0.0105036855837897	0.713478289875364	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Camkk2	-0.635815247395644	6.24397537207912	6.50981120975545	0.0107280897289077	0.717866970267709	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Aebp2	-0.648078110153029	6.08239167713473	6.4608884040375	0.0110274497773988	0.717866970267709	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Sptb	0.456828118561759	7.05658657057968	6.44098642579074	0.0111516705179939	0.717866970267709	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nfix	0.714678926975519	6.12322606468866	6.43406140241673	0.011195229891542	0.717866970267709	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Cntfr	-0.585963943424313	6.30510723564771	6.41040157834118	0.0113453753690285	0.717866970267709	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Cplx2	-0.795818583547208	5.98481035424962	6.3487486646663	0.01174641243261	0.729746844381881	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Egfr	0.994302854257987	7.2472722640104	6.33330886120424	0.0118491044227411	0.729746844381881	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pam	0.286792816538904	10.1728280148787	6.26908715958386	0.0122862423999665	0.746712547966387	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Washc5	-0.666238911062295	5.99753339981759	6.21418860809351	0.012673042229961	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
D230025D16Rik	-0.757473366211596	5.78661853637309	6.16848773353773	0.013004572778659	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ly6h	-0.496572565020082	7.16407763386999	6.14466314260974	0.0131809271181795	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pias2	0.353836321761915	7.69343945166504	6.07485160626858	0.0137119819435923	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gucy1b1	-0.498442141421802	6.59690970507985	6.07011321561024	0.0137488147778286	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
BC005537	0.619157187948649	5.99130114393189	6.04517119880503	0.0139443808466326	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Atg4d	0.62947271033418	6.22178624762889	6.04262697446518	0.0139644898662043	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Snap91	0.257494396073923	8.99320318092533	6.01853162519422	0.014156420294915	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
St6galnac3	-0.774831283481565	6.20373998827957	5.97665404112172	0.0144964788463264	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Fam92a	-0.628710852263273	6.4447308538108	5.97165069292107	0.0145376660306746	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Lnpk	-0.500889265665084	6.81075441855958	5.96453747498553	0.0145964289699907	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Fktn	0.645236358815179	6.31106770894783	5.95589861163894	0.0146681243501535	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Slc38a2	0.42319850758161	6.9415896472073	5.93642440418731	0.0148310769822833	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
D430042O09Rik	-0.639564035928015	6.3299113005403	5.91209741225341	0.015037257814166	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Rps27a	0.572345829349995	6.16894941377824	5.91030741388202	0.0150525448580461	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pcgf6	-0.577462359100333	6.52523575812448	5.89415630221929	0.0151912053289332	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Rps6ka2	0.446575222902019	7.32127416447053	5.85343434473626	0.0155466823789863	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Fbxw7	0.360357960461236	7.66954549087305	5.85264804803291	0.0155536299658802	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Epha4	-0.663066047753459	6.34632032710295	5.84259744868611	0.0156427176892231	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Purg	-0.431677348767045	7.48513473949402	5.7928516968047	0.0160914658515618	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nfx1	-0.371882418877937	7.49822390340219	5.78011964961865	0.0162084380138118	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Reln	1.03168628985429	9.34779664548477	5.76137804175055	0.0163822184643407	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Serinc5	0.569742024519543	6.12770452421711	5.76060672090536	0.0163894115111575	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ift81	-0.600318195538009	6.36820957265064	5.75585510081586	0.0164337952035212	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Marchf1	-0.714389699973508	9.15382513122774	5.73694878847088	0.0166116255575861	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
8030462N17Rik	0.515095687770859	6.83640408415146	5.67394155609672	0.0172187251391679	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gm1604b	0.386794829195986	7.55843042772039	5.67373751529859	0.0172207279039891	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Adk	0.423887411381902	7.45236798273835	5.67346534220076	0.017223399796327	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Frrs1l	-0.600545073987285	6.20373864605449	5.67178732820328	0.0172398821192051	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nxpe3	0.526576516553392	6.49217313315211	5.6271074727797	0.0176847899003009	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Zfp846	-0.595665755531997	6.2077161963075	5.62401635347911	0.0177160052132074	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Cdk14	0.425927815536404	8.29414705101184	5.61639200814905	0.017793242165347	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Tle4	0.511998455891511	6.89752354007017	5.61122402852246	0.0178457929655393	0.756235942273633	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Zfp1	-0.620344806531057	6.02473707778856	5.58996995994199	0.0180636059500171	0.758507235301171	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Marchf2	-0.628276952222264	5.99797619789234	5.56906013752779	0.0182805704912784	0.760162051756108	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Syt2	0.54282401913821	7.32524252454476	5.55460225761384	0.0184321605968141	0.760162051756108	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Agfg1	-0.457890188297425	6.6839682034018	5.48995586769055	0.0191260258171682	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Dlat	0.454001465773813	7.29666033948612	5.45518860679511	0.0195102979078579	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ip6k2	-0.50872216794545	6.41677947842513	5.43963751298965	0.0196847542422867	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Synrg	0.578518298209216	6.02705068201337	5.42731883479321	0.0198240928373637	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Trpm2	0.580812586138065	6.33528497194194	5.41443044337608	0.0199709676192976	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Lrrtm4	-0.538117688379508	11.8289799641198	5.40441512564237	0.0200858778693935	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ttc5	-0.755839663202428	5.85070715331685	5.40251216480059	0.0201077885870511	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Snx2	0.597628560918381	6.52073515415396	5.39516595379658	0.0201926051417558	0.777247026248082	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ptpn5	-0.498761804347311	6.7061354776518	5.37444978844909	0.0204337849910869	0.780030189039922	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Hs3st1	-0.509311410068411	6.79496085137417	5.35384617713058	0.0206766114134068	0.782830066545295	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nrf1	0.406530011015124	6.84353952512066	5.32671924509963	0.0210008807551192	0.788642830958499	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Stag1	0.273621477780464	8.64079969210446	5.30710391090978	0.0212386337296362	0.789801559949204	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Abcb7	0.48798363321361	6.40524722899958	5.28027375528705	0.0215683565178851	0.789801559949204	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Kcna1	0.434979401517305	7.00897339988046	5.25812469833578	0.0218445441478916	0.789801559949204	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Usp13	0.414252012939597	6.9960439720492	5.25776933007216	0.0218490051447468	0.789801559949204	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Clpx	0.503964089825767	6.3462058605109	5.25477067440183	0.02188668535906	0.789801559949204	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Zfp697	-0.428584821751174	7.16416968878499	5.22625655399966	0.0222483662212889	0.79060505633266	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gnptab	0.508221747760071	6.57082041912746	5.20962078255163	0.0224622335330124	0.79060505633266	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Plppr5	0.393967535876772	8.03569271802773	5.20791956568042	0.0224842238807291	0.79060505633266	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Rps20	0.574733248313906	5.98916283702175	5.1994830622781	0.0225936062861899	0.79060505633266	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Laptm4a	-0.447992612335786	6.77675062103792	5.14871570875962	0.0232635730739214	0.807928150589797	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gatad2b	0.381043349993525	7.10326351954562	5.09735688926439	0.0239623300224998	0.814378524351231	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Atg3	-0.588729637478957	6.25745517424436	5.09705050575544	0.0239665631927759	0.814378524351231	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Bms1	0.589075088660325	5.92496695738358	5.0962058423497	0.0239782375647905	0.814378524351231	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Rpl38	-0.69436702258839	5.84848497746542	5.07295198130187	0.0243019646620787	0.814893481205076	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Atad2b	0.337738235735509	7.41412459729248	5.06979634181823	0.0243462438636719	0.814893481205076	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Nbr1	-0.510485048352264	6.69086292709185	5.04160774719995	0.0247455136458981	0.822298759211534	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Astn2	0.291333534416952	10.521155184433	5.02499490735227	0.0249839990888886	0.824293512796974	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Gramd1a	-0.734269965018204	5.95390936191438	4.95545945511555	0.0260084128457448	0.850143782002197	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Pitpnc1	0.419233974252504	8.2813703499406	4.93701465278528	0.026287401941089	0.850143782002197	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Numb	-0.362413226799299	7.5847242276439	4.93244127568248	0.02635705706242	0.850143782002197	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
Ubac2	-0.398403453457885	7.06237157809318	4.91067916788593	0.026691144139078	0.850143782002197	pseudobulk	edgeR	LRT	Interneurons	Dgcr8_KO	Interneurons:Dgcr8_KO
