gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Gas7	0.122348599	7.613820564	18.48341961	1.71E-05	0.000319611	pseudobulk	edgeR	LRT
Ddi2	-0.17965217	5.750048465	18.47811801	1.72E-05	0.000320257	pseudobulk	edgeR	LRT
Gphn	0.100063676	9.420386089	18.46668982	1.73E-05	0.000321937	pseudobulk	edgeR	LRT
Grm3	0.12307427	9.214675683	18.4316876	1.76E-05	0.000327156	pseudobulk	edgeR	LRT
Gfra2	0.154983274	6.690775826	18.37401825	1.82E-05	0.000336695	pseudobulk	edgeR	LRT
Rtn4rl1	0.172995841	6.435695261	18.3573654	1.83E-05	0.000339393	pseudobulk	edgeR	LRT
Mblac2	-0.166623076	6.148618671	18.35111236	1.84E-05	0.000339992	pseudobulk	edgeR	LRT
Uqcrc1	0.216562831	5.139917922	18.33278706	1.85E-05	0.000342758	pseudobulk	edgeR	LRT
Il31ra	0.198940193	5.786873081	18.30006385	1.89E-05	0.000347643	pseudobulk	edgeR	LRT
Fus	0.108837103	8.438393899	18.27631944	1.91E-05	0.000351472	pseudobulk	edgeR	LRT
Hjurp	-0.241342043	4.783243035	18.2244703	1.96E-05	0.000360899	pseudobulk	edgeR	LRT
Nckap5	0.221447797	5.001754283	18.13907519	2.05E-05	0.000376881	pseudobulk	edgeR	LRT
Snx5	0.215301949	5.079359813	18.13619526	2.06E-05	0.000377168	pseudobulk	edgeR	LRT
Kat6a	0.192657574	5.813338283	18.10764449	2.09E-05	0.000382578	pseudobulk	edgeR	LRT
1110019D14Rik	0.258573638	5.217455816	18.08455237	2.11E-05	0.000386955	pseudobulk	edgeR	LRT
Ppib	-0.131409587	7.167530421	18.07227792	2.13E-05	0.000388874	pseudobulk	edgeR	LRT
Prkag1	0.244349156	4.815024386	18.05077203	2.15E-05	0.000392997	pseudobulk	edgeR	LRT
Dhx9	0.165056008	5.979121443	18.03617822	2.17E-05	0.000395725	pseudobulk	edgeR	LRT
Eml4	-0.128415037	7.158283447	18.03417596	2.17E-05	0.000395845	pseudobulk	edgeR	LRT
Usp3	0.187234434	5.787426645	18.02238296	2.18E-05	0.000398007	pseudobulk	edgeR	LRT
Rims1	0.088743964	10.71552963	17.99034507	2.22E-05	0.000404459	pseudobulk	edgeR	LRT
Pip5k1c	0.154485068	6.370680218	17.96654537	2.25E-05	0.000409243	pseudobulk	edgeR	LRT
Smarcd3	-0.192765712	5.407755998	17.95144478	2.27E-05	0.00041201	pseudobulk	edgeR	LRT
Bcl2	0.204946598	5.780243759	17.95087641	2.27E-05	0.00041201	pseudobulk	edgeR	LRT
Echdc2	-0.260306514	4.542748948	17.93924922	2.28E-05	0.000413918	pseudobulk	edgeR	LRT
Kat6b	0.11935976	7.638711347	17.91282835	2.31E-05	0.00041908	pseudobulk	edgeR	LRT
Nmt2	-0.131866264	7.175273622	17.89989392	2.33E-05	0.000421625	pseudobulk	edgeR	LRT
Ino80dos	0.249867062	4.610044687	17.86163725	2.38E-05	0.000429867	pseudobulk	edgeR	LRT
Ccdc171	-0.209531739	5.13206379	17.83353813	2.41E-05	0.000435293	pseudobulk	edgeR	LRT
Rnf144a	-0.169532823	6.121944947	17.82937398	2.42E-05	0.000435924	pseudobulk	edgeR	LRT
Sesn1	0.148915349	6.662208255	17.80597089	2.45E-05	0.000440667	pseudobulk	edgeR	LRT
Atp2b4	0.147070829	6.82880118	17.79585722	2.46E-05	0.000442689	pseudobulk	edgeR	LRT
Map3k12	0.182698637	5.83164445	17.77451236	2.49E-05	0.000447023	pseudobulk	edgeR	LRT
Trim30a	0.263000387	4.579096469	17.7337092	2.54E-05	0.000456378	pseudobulk	edgeR	LRT
Ncald	0.106292845	8.900660762	17.70794019	2.58E-05	0.000462262	pseudobulk	edgeR	LRT
Atg16l1	0.168207175	5.859104659	17.6788507	2.62E-05	0.000468696	pseudobulk	edgeR	LRT
Cdc37l1	0.150131426	6.700585663	17.6755578	2.62E-05	0.000469163	pseudobulk	edgeR	LRT
Arl5b	-0.215631639	5.296070821	17.59380915	2.73E-05	0.000488335	pseudobulk	edgeR	LRT
Fam214a	0.165064259	6.241461557	17.57755046	2.76E-05	0.000492168	pseudobulk	edgeR	LRT
4930578G10Rik	0.118886039	8.510484087	17.56313542	2.78E-05	0.000494827	pseudobulk	edgeR	LRT
Glg1	0.13785878	6.792305438	17.5388696	2.81E-05	0.000500452	pseudobulk	edgeR	LRT
Usp34	0.112147632	8.259772745	17.52744705	2.83E-05	0.0005031	pseudobulk	edgeR	LRT
Ap1ar	-0.184509894	5.667503638	17.52604495	2.83E-05	0.000503105	pseudobulk	edgeR	LRT
Kdm2a	0.145854307	6.551777618	17.52439056	2.84E-05	0.000503177	pseudobulk	edgeR	LRT
Tnik	0.096105283	9.162542132	17.51155298	2.86E-05	0.00050585	pseudobulk	edgeR	LRT
Epb41l3	-0.118045364	7.877150348	17.49262565	2.88E-05	0.00051054	pseudobulk	edgeR	LRT
Vps35	0.172656347	5.782528857	17.48939147	2.89E-05	0.000511039	pseudobulk	edgeR	LRT
Extl3	0.183616856	5.724368237	17.48042054	2.90E-05	0.000513084	pseudobulk	edgeR	LRT
Ckmt1	0.194666265	5.571998642	17.45961503	2.93E-05	0.000518137	pseudobulk	edgeR	LRT
Mprip	0.125437292	7.372865145	17.45664706	2.94E-05	0.000518413	pseudobulk	edgeR	LRT
Rbfox2	0.102107649	8.75391434	17.43976524	2.97E-05	0.000521905	pseudobulk	edgeR	LRT
Rcc1	-0.245043848	4.576659905	17.39079448	3.04E-05	0.00053514	pseudobulk	edgeR	LRT
Epha6	-0.12701056	10.04322257	17.3890514	3.05E-05	0.000535245	pseudobulk	edgeR	LRT
Srsf9	0.192353719	5.538231266	17.38662172	3.05E-05	0.000535544	pseudobulk	edgeR	LRT
Aff4	0.128488319	7.507509332	17.36101675	3.09E-05	0.000542417	pseudobulk	edgeR	LRT
Sptlc2	-0.202729131	5.214127748	17.34571991	3.12E-05	0.000546408	pseudobulk	edgeR	LRT
Rtl4	0.100342395	8.639174494	17.34029907	3.12E-05	0.000547575	pseudobulk	edgeR	LRT
Dhx36	0.164305016	6.043636101	17.28635474	3.21E-05	0.00056213	pseudobulk	edgeR	LRT
Ncam2	-0.118735503	10.52669403	17.25634465	3.27E-05	0.000570261	pseudobulk	edgeR	LRT
Lrfn2	0.152217064	7.502749276	17.25413294	3.27E-05	0.000570517	pseudobulk	edgeR	LRT
Kcnip2	0.217123123	4.972180604	17.25011404	3.28E-05	0.000571317	pseudobulk	edgeR	LRT
Sgip1	0.099583038	8.95505998	17.24332531	3.29E-05	0.000572952	pseudobulk	edgeR	LRT
Atp11c	-0.20217901	5.297312157	17.24157944	3.29E-05	0.000573069	pseudobulk	edgeR	LRT
Eif3c	0.195139217	5.43310891	17.19082571	3.38E-05	0.000587328	pseudobulk	edgeR	LRT
Tug1	0.248349533	4.520325797	17.17221349	3.41E-05	0.000591426	pseudobulk	edgeR	LRT
Tmem108	0.118375769	8.021922169	17.16694719	3.42E-05	0.000592647	pseudobulk	edgeR	LRT
Mal2	0.186832049	5.484964718	17.16088836	3.43E-05	0.000593796	pseudobulk	edgeR	LRT
Ifrd1	-0.170913733	6.244896647	17.15922654	3.44E-05	0.000593796	pseudobulk	edgeR	LRT
Dlg2	0.083733795	12.87207716	17.13868871	3.47E-05	0.000599827	pseudobulk	edgeR	LRT
Tenm1	0.103516657	8.736005087	17.13200676	3.49E-05	0.00060151	pseudobulk	edgeR	LRT
Hlcs	-0.20500727	5.353276114	17.13053342	3.49E-05	0.00060151	pseudobulk	edgeR	LRT
Galc	0.196255526	5.378112866	17.12933559	3.49E-05	0.00060151	pseudobulk	edgeR	LRT
Pantr1	0.197590587	5.499770101	17.03862903	3.66E-05	0.000628717	pseudobulk	edgeR	LRT
Elavl4	0.12945973	7.385571815	17.00365818	3.73E-05	0.000637264	pseudobulk	edgeR	LRT
Ralgapa1	0.10617077	8.371750934	16.98989274	3.76E-05	0.000640465	pseudobulk	edgeR	LRT
Gria3	0.092556228	9.8279066	16.98883559	3.76E-05	0.000640465	pseudobulk	edgeR	LRT
Dnm3	0.119049342	7.9528926	16.97632195	3.78E-05	0.00064425	pseudobulk	edgeR	LRT
Nxpe4	-0.135598801	7.140147568	16.96630184	3.80E-05	0.000647208	pseudobulk	edgeR	LRT
Eno2	0.136272324	7.151100726	16.9498972	3.84E-05	0.00065237	pseudobulk	edgeR	LRT
Nln	-0.151015493	6.217425042	16.92697352	3.88E-05	0.000659376	pseudobulk	edgeR	LRT
Susd6	0.158048818	6.356496237	16.91811704	3.90E-05	0.000661999	pseudobulk	edgeR	LRT
Vmn2r87	-0.242074406	4.608071904	16.89189786	3.96E-05	0.000669809	pseudobulk	edgeR	LRT
Ccnd2	0.273361124	4.819857226	16.86643205	4.01E-05	0.000677915	pseudobulk	edgeR	LRT
Serpinb6a	-0.186765699	5.498015574	16.8545051	4.04E-05	0.000681716	pseudobulk	edgeR	LRT
Dgkz	0.12598789	7.864614914	16.8454617	4.06E-05	0.000684025	pseudobulk	edgeR	LRT
Ttll7	-0.124764035	7.16767742	16.80909617	4.13E-05	0.000696777	pseudobulk	edgeR	LRT
St7	0.121356038	7.422404068	16.77999414	4.20E-05	0.000706568	pseudobulk	edgeR	LRT
Aatk	0.182386254	5.591344965	16.75212176	4.26E-05	0.000715206	pseudobulk	edgeR	LRT
Plppr4	0.122197967	7.411492645	16.75170718	4.26E-05	0.000715206	pseudobulk	edgeR	LRT
Mitf	-0.225641518	5.190084879	16.73597068	4.30E-05	0.00072053	pseudobulk	edgeR	LRT
Tasor	0.151122706	6.749115873	16.71953477	4.33E-05	0.000725939	pseudobulk	edgeR	LRT
Edc3	0.231078198	4.844741342	16.71397602	4.35E-05	0.000727569	pseudobulk	edgeR	LRT
Robo2	0.101325872	9.555428426	16.7070444	4.36E-05	0.000729731	pseudobulk	edgeR	LRT
Jarid2	0.12801055	7.302763963	16.70422814	4.37E-05	0.000730314	pseudobulk	edgeR	LRT
Kcna2	0.199263586	5.236837589	16.65068974	4.49E-05	0.000748654	pseudobulk	edgeR	LRT
Gas2	-0.196459823	5.228787525	16.64922073	4.50E-05	0.000748722	pseudobulk	edgeR	LRT
Ltbp4	0.242444931	4.616727042	16.64211754	4.51E-05	0.000751019	pseudobulk	edgeR	LRT
Arsb	-0.119983701	7.236322279	16.63076481	4.54E-05	0.000754613	pseudobulk	edgeR	LRT
Ehmt2	0.23197994	4.756689774	16.63047609	4.54E-05	0.000754613	pseudobulk	edgeR	LRT
Chrna7	-0.18456387	5.67581624	16.59152013	4.64E-05	0.000769161	pseudobulk	edgeR	LRT
Omg	0.211350216	5.022778377	16.59038676	4.64E-05	0.000769161	pseudobulk	edgeR	LRT
Wdr26	0.146775188	6.427711479	16.56033204	4.71E-05	0.000780917	pseudobulk	edgeR	LRT
Spop	0.132463361	6.775100158	16.55591744	4.72E-05	0.000782206	pseudobulk	edgeR	LRT
Nrp1	0.204063527	5.654814259	16.49571762	4.88E-05	0.000804162	pseudobulk	edgeR	LRT
Pik3c2a	-0.169927944	5.702712829	16.47659086	4.93E-05	0.000811767	pseudobulk	edgeR	LRT
Clmp	0.190933575	5.327334659	16.46013738	4.97E-05	0.000817738	pseudobulk	edgeR	LRT
Angpt1	-0.21709293	5.294469703	16.44826804	5.00E-05	0.000822032	pseudobulk	edgeR	LRT
Sh3kbp1	-0.165275003	6.549328652	16.44761306	5.00E-05	0.000822032	pseudobulk	edgeR	LRT
Spink10	-0.203679581	5.27228272	16.44637332	5.00E-05	0.000822032	pseudobulk	edgeR	LRT
Zswim8	0.172451029	5.888894846	16.44206709	5.02E-05	0.000823347	pseudobulk	edgeR	LRT
Rere	0.104201131	8.520640421	16.4365185	5.03E-05	0.000825205	pseudobulk	edgeR	LRT
Prrg1	-0.195774814	5.425288824	16.42794181	5.05E-05	0.00082839	pseudobulk	edgeR	LRT
Smad3	0.147406957	6.802540346	16.42132841	5.07E-05	0.000830727	pseudobulk	edgeR	LRT
Cc2d2a	0.189678039	5.592439723	16.41582379	5.09E-05	0.000832584	pseudobulk	edgeR	LRT
Nefm	-0.265143411	5.084657948	16.36889898	5.21E-05	0.000850599	pseudobulk	edgeR	LRT
Mir124-2hg	-0.139739598	6.484403768	16.33740473	5.30E-05	0.000861969	pseudobulk	edgeR	LRT
Wdr37	-0.148507674	6.591218593	16.33193971	5.32E-05	0.000863634	pseudobulk	edgeR	LRT
Arl15	0.096161351	8.670380245	16.3299607	5.32E-05	0.000863634	pseudobulk	edgeR	LRT
Lrrfip1	-0.12032128	7.336385152	16.30600536	5.39E-05	0.000873459	pseudobulk	edgeR	LRT
Unc79	0.096332918	8.656611557	16.28670892	5.44E-05	0.000881228	pseudobulk	edgeR	LRT
Sh3gl2	0.090297109	9.255560699	16.28242757	5.46E-05	0.000882635	pseudobulk	edgeR	LRT
Mdh2	0.179701867	5.635478959	16.26874096	5.50E-05	0.000888445	pseudobulk	edgeR	LRT
Spock1	0.094498827	9.272863206	16.25986718	5.52E-05	0.000892024	pseudobulk	edgeR	LRT
A230057D06Rik	0.096316608	9.233554404	16.25230403	5.54E-05	0.000894408	pseudobulk	edgeR	LRT
Kcnv1	0.148268175	6.203001086	16.24469645	5.57E-05	0.000897413	pseudobulk	edgeR	LRT
Lrrc57	0.224460872	4.801157716	16.24127987	5.58E-05	0.000898439	pseudobulk	edgeR	LRT
Slf2	0.136970189	6.521841729	16.23973313	5.58E-05	0.000898579	pseudobulk	edgeR	LRT
Gm41804	0.204988921	5.229338304	16.17341224	5.78E-05	0.000929981	pseudobulk	edgeR	LRT
Peli1	0.141850909	6.479541679	16.16770889	5.80E-05	0.00093217	pseudobulk	edgeR	LRT
Plppr2	0.177067845	5.749324715	16.15643437	5.83E-05	0.000936682	pseudobulk	edgeR	LRT
Stambpl1	0.200267602	5.296976497	16.15156511	5.85E-05	0.000938293	pseudobulk	edgeR	LRT
Chd3	0.183691574	5.606171913	16.14207	5.88E-05	0.00094177	pseudobulk	edgeR	LRT
Cc2d1b	-0.243903114	4.65376929	16.10150051	6.00E-05	0.000960898	pseudobulk	edgeR	LRT
Cpne9	-0.157685169	6.027938716	16.05820062	6.14E-05	0.000980549	pseudobulk	edgeR	LRT
Pygb	-0.234640012	4.685761843	16.05414527	6.16E-05	0.000982009	pseudobulk	edgeR	LRT
Dock4	0.104658628	8.960952222	16.04843174	6.17E-05	0.000984333	pseudobulk	edgeR	LRT
Hspa12a	-0.145168282	6.470915951	16.03107356	6.23E-05	0.000992101	pseudobulk	edgeR	LRT
Gnaz	-0.198805763	5.168774588	15.97849752	6.41E-05	0.00101672	pseudobulk	edgeR	LRT
C1qtnf4	0.162194925	6.076957777	15.96737438	6.44E-05	0.001022047	pseudobulk	edgeR	LRT
Cdh2	0.100856421	8.421912421	15.96352516	6.46E-05	0.001023027	pseudobulk	edgeR	LRT
Phf24	0.105810137	8.238970515	15.96309832	6.46E-05	0.001023027	pseudobulk	edgeR	LRT
Cds2	0.152070748	6.068597991	15.95062856	6.50E-05	0.001028453	pseudobulk	edgeR	LRT
Phyhip	0.190888868	5.775608066	15.90520895	6.66E-05	0.001052066	pseudobulk	edgeR	LRT
Pot1a	0.209945907	4.916302355	15.88902482	6.72E-05	0.001060001	pseudobulk	edgeR	LRT
Cdipt	0.232501875	4.724820498	15.84106251	6.89E-05	0.001084124	pseudobulk	edgeR	LRT
Cdkl2	-0.163916339	5.791681439	15.81839072	6.97E-05	0.001094879	pseudobulk	edgeR	LRT
Srsf7	0.13707382	6.882922241	15.81575031	6.98E-05	0.001095191	pseudobulk	edgeR	LRT
Retreg2	0.206326525	5.292685519	15.79557051	7.06E-05	0.001106032	pseudobulk	edgeR	LRT
Ncor2	-0.133612115	6.780895075	15.78188986	7.11E-05	0.001112821	pseudobulk	edgeR	LRT
Slitrk3	0.230517082	4.774629123	15.76241692	7.18E-05	0.001122892	pseudobulk	edgeR	LRT
Fbxl20	0.131296006	6.759494685	15.757686	7.20E-05	0.001124918	pseudobulk	edgeR	LRT
Apbb1	0.144935491	6.275730897	15.74929025	7.23E-05	0.001128541	pseudobulk	edgeR	LRT
Mtr	-0.235210943	4.558394046	15.73670093	7.28E-05	0.001134659	pseudobulk	edgeR	LRT
Nptxr	0.229722715	4.836844416	15.73664306	7.28E-05	0.001134659	pseudobulk	edgeR	LRT
Cacna1a	0.094238754	8.969120188	15.70677943	7.40E-05	0.001151243	pseudobulk	edgeR	LRT
Septin9	0.179701403	5.481666759	15.68356632	7.49E-05	0.001163772	pseudobulk	edgeR	LRT
Gm46102	0.200677972	5.118130188	15.68148422	7.50E-05	0.001163772	pseudobulk	edgeR	LRT
Hrh3	0.224220419	4.749951109	15.63664539	7.68E-05	0.001189423	pseudobulk	edgeR	LRT
Siae	-0.222246625	5.398810921	15.53436725	8.10E-05	0.001248396	pseudobulk	edgeR	LRT
Ubtd2	-0.165914252	5.863491262	15.4849997	8.32E-05	0.00127659	pseudobulk	edgeR	LRT
Cdk5r1	0.197752586	5.44658834	15.42395479	8.59E-05	0.001315186	pseudobulk	edgeR	LRT
Cir1	0.225342509	4.695393249	15.39979634	8.70E-05	0.001331272	pseudobulk	edgeR	LRT
Nr1d2	0.151921671	6.092185582	15.31541734	9.10E-05	0.001389459	pseudobulk	edgeR	LRT
Mgrn1	0.170357558	5.835592672	15.27541813	9.29E-05	0.001413985	pseudobulk	edgeR	LRT
Gpc6	0.116433125	10.07729764	15.27527978	9.29E-05	0.001413985	pseudobulk	edgeR	LRT
Gabra5	0.193722341	5.788914082	15.26633313	9.34E-05	0.00141938	pseudobulk	edgeR	LRT
Hibadh	-0.163753807	5.714042986	15.26573175	9.34E-05	0.00141938	pseudobulk	edgeR	LRT
Nbr1	0.190584198	5.417584855	15.24844871	9.43E-05	0.001431536	pseudobulk	edgeR	LRT
Gnaq	0.096311765	8.476794258	15.24226757	9.46E-05	0.001435335	pseudobulk	edgeR	LRT
Castor2	0.242253579	4.583036365	15.21768148	9.58E-05	0.001452335	pseudobulk	edgeR	LRT
Cetn3	0.181111418	5.345606269	15.2130457	9.60E-05	0.001455001	pseudobulk	edgeR	LRT
Atp6ap2	0.194385634	5.429976931	15.18138757	9.77E-05	0.001478681	pseudobulk	edgeR	LRT
Pkd2	0.179478564	5.576525538	15.16923685	9.83E-05	0.001486299	pseudobulk	edgeR	LRT
Pkm	0.143436739	6.648384904	15.16878103	9.83E-05	0.001486299	pseudobulk	edgeR	LRT
Sgsm1	0.152347625	6.524671391	15.1681715	9.83E-05	0.001486299	pseudobulk	edgeR	LRT
Raph1	-0.113682205	7.701557706	15.15031709	9.93E-05	0.001499491	pseudobulk	edgeR	LRT
Med13	0.141957077	6.604300049	15.1476034	9.94E-05	0.001500718	pseudobulk	edgeR	LRT
Sidt1	0.11542285	7.70364529	15.14380564	9.96E-05	0.00150281	pseudobulk	edgeR	LRT
Gucy1b2	0.20883761	4.867806027	15.14090944	9.98E-05	0.001503521	pseudobulk	edgeR	LRT
Acvr2a	0.122094397	7.3494252	15.12785037	0.00010047	0.001512757	pseudobulk	edgeR	LRT
Fzd3	0.163230009	5.845855134	15.11102775	0.000101369	0.001525356	pseudobulk	edgeR	LRT
Lpcat4	0.137480677	6.490258719	15.10370969	0.000101763	0.001529501	pseudobulk	edgeR	LRT
Ano3	-0.104059589	8.846527158	15.09862687	0.000102037	0.001532573	pseudobulk	edgeR	LRT
Mink1	0.137052317	6.733633687	15.09397307	0.000102289	0.00153541	pseudobulk	edgeR	LRT
Smurf2	-0.149770474	6.094561203	15.05697194	0.000104314	0.001561382	pseudobulk	edgeR	LRT
Lmbr1	-0.138282889	6.467913795	15.02971626	0.000105832	0.001578864	pseudobulk	edgeR	LRT
Apba2	0.092299896	8.736446084	15.01667204	0.000106566	0.001587872	pseudobulk	edgeR	LRT
Kcnk1	0.187100007	5.325766659	15.00610801	0.000107164	0.001595811	pseudobulk	edgeR	LRT
Snhg20	-0.155152686	6.051677249	14.98128408	0.000108583	0.001615956	pseudobulk	edgeR	LRT
Gm13052	0.223206298	4.854085242	14.92327707	0.000111973	0.001664376	pseudobulk	edgeR	LRT
Tmod1	0.157291074	5.851486411	14.9052655	0.000113047	0.001678297	pseudobulk	edgeR	LRT
Zmat4	-0.129991481	8.141708041	14.90298311	0.000113184	0.001679307	pseudobulk	edgeR	LRT
Pip4k2c	0.16704269	5.815846052	14.87123779	0.000115105	0.001704696	pseudobulk	edgeR	LRT
Csnk1a1	0.118402386	7.367984722	14.84481387	0.000116729	0.001724863	pseudobulk	edgeR	LRT
Uba5	-0.193150702	5.200799073	14.84277578	0.000116855	0.001725377	pseudobulk	edgeR	LRT
Dbn1	0.127508004	6.777899882	14.80381718	0.000119294	0.0017584	pseudobulk	edgeR	LRT
Tnpo1	0.121557273	7.353865452	14.7991704	0.000119588	0.001761469	pseudobulk	edgeR	LRT
Hs6st2	-0.143693597	6.241853846	14.7974318	0.000119698	0.00176203	pseudobulk	edgeR	LRT
B3glct	0.183933218	5.52187743	14.7917913	0.000120057	0.001766242	pseudobulk	edgeR	LRT
AU040320	-0.202310846	5.353355314	14.76320994	0.000121891	0.001789979	pseudobulk	edgeR	LRT
Ddhd2	-0.141484069	6.319135831	14.75118048	0.000122671	0.001799269	pseudobulk	edgeR	LRT
Nexmif	0.131734485	6.676060295	14.7458922	0.000123015	0.001803238	pseudobulk	edgeR	LRT
4921539H07Rik	-0.195210976	5.181234232	14.7208441	0.00012466	0.001826257	pseudobulk	edgeR	LRT
Gm40841	-0.125078546	6.74031805	14.69743402	0.000126218	0.001846858	pseudobulk	edgeR	LRT
Fem1b	0.166900475	5.587992725	14.69247723	0.00012655	0.001850611	pseudobulk	edgeR	LRT
Prkcb	0.084964513	9.520569259	14.67804941	0.000127523	0.001861481	pseudobulk	edgeR	LRT
Megf11	-0.234893757	5.029971654	14.67157268	0.000127962	0.001866771	pseudobulk	edgeR	LRT
Acsl4	-0.143692623	6.360478508	14.66549612	0.000128375	0.001869445	pseudobulk	edgeR	LRT
Marchf6	0.126737916	6.834720785	14.65453796	0.000129123	0.001876983	pseudobulk	edgeR	LRT
Ctnnd2	0.078260848	10.63895887	14.64563345	0.000129735	0.001884748	pseudobulk	edgeR	LRT
Clcn3	0.131739348	6.976939062	14.5911761	0.000133538	0.001936545	pseudobulk	edgeR	LRT
Gabra1	0.130340821	7.509721018	14.5684433	0.000135159	0.001955399	pseudobulk	edgeR	LRT
Unc13a	0.129339511	7.109811362	14.55488813	0.000136135	0.001968349	pseudobulk	edgeR	LRT
Gm4131	0.198351505	5.0241542	14.53760136	0.00013739	0.00198414	pseudobulk	edgeR	LRT
Rasl11b	-0.247830668	4.603022968	14.51954587	0.000138713	0.002002061	pseudobulk	edgeR	LRT
Rai2	0.215110385	4.849260542	14.51629006	0.000138953	0.002004338	pseudobulk	edgeR	LRT
Lrriq1	-0.260489288	4.812642491	14.49519814	0.000140517	0.002025708	pseudobulk	edgeR	LRT
Gap43	0.132802364	6.615398641	14.47803126	0.000141804	0.002043046	pseudobulk	edgeR	LRT
Gm26944	0.197717937	5.025750137	14.46803449	0.000142558	0.002052705	pseudobulk	edgeR	LRT
Dmxl2	0.105592818	8.016916099	14.45773443	0.00014334	0.002061527	pseudobulk	edgeR	LRT
Fto	0.103367155	7.882758949	14.44735715	0.000144132	0.002071695	pseudobulk	edgeR	LRT
Gm14296	-0.190256677	5.123592883	14.39529131	0.000148172	0.002127263	pseudobulk	edgeR	LRT
Pkib	-0.221677623	4.795661791	14.38477542	0.000149002	0.002137918	pseudobulk	edgeR	LRT
Tmem165	-0.190753275	5.101090534	14.37379146	0.000149874	0.002149161	pseudobulk	edgeR	LRT
Ano6	-0.159611868	5.981954393	14.3578411	0.000151149	0.002166172	pseudobulk	edgeR	LRT
Iqsec3	0.137447696	6.504411934	14.30356222	0.00015557	0.002225212	pseudobulk	edgeR	LRT
D3Ertd751e	0.173574315	5.448451231	14.3016936	0.000155725	0.002225212	pseudobulk	edgeR	LRT
Fbxo10	0.236243718	4.846906946	14.29946276	0.000155909	0.002226546	pseudobulk	edgeR	LRT
St3gal5	0.125389178	6.955044444	14.28794114	0.000156867	0.002237596	pseudobulk	edgeR	LRT
Tpr	0.140502114	6.405093997	14.27537092	0.000157918	0.002251273	pseudobulk	edgeR	LRT
Rab24	0.155794672	6.141935448	14.26620533	0.000158689	0.002259621	pseudobulk	edgeR	LRT
Bnip3l	0.229059841	4.627062973	14.26330124	0.000158934	0.00226179	pseudobulk	edgeR	LRT
Grik5	-0.15235548	6.282179016	14.24779943	0.000160248	0.002277839	pseudobulk	edgeR	LRT
Fbn1	0.21604209	4.895421717	14.2458397	0.000160415	0.002278884	pseudobulk	edgeR	LRT
Zfp462	0.14356716	6.622909986	14.2134128	0.000163203	0.002313102	pseudobulk	edgeR	LRT
Slc25a27	0.14233445	6.252611445	14.16200759	0.000167723	0.002375787	pseudobulk	edgeR	LRT
Msra	0.094179419	9.054789518	14.14956979	0.000168836	0.002388771	pseudobulk	edgeR	LRT
Slc7a4	0.198014341	5.016673224	14.14373567	0.00016936	0.002394801	pseudobulk	edgeR	LRT
Wdr1	-0.220853806	4.58671242	14.13982416	0.000169713	0.002398395	pseudobulk	edgeR	LRT
Hip1	-0.198425688	5.062874831	14.1270667	0.000170867	0.002411269	pseudobulk	edgeR	LRT
Nlgn2	0.168322287	5.697063273	14.11062964	0.000172367	0.002430275	pseudobulk	edgeR	LRT
Sdha	0.148770267	6.174030024	14.0899168	0.000174276	0.002455765	pseudobulk	edgeR	LRT
Safb	0.168077552	5.827538457	14.08631564	0.00017461	0.00245905	pseudobulk	edgeR	LRT
Tspan5	0.091853908	9.147386651	14.07842251	0.000175344	0.002466543	pseudobulk	edgeR	LRT
Dip2b	0.114676213	7.782269211	14.0651553	0.000176585	0.002482573	pseudobulk	edgeR	LRT
Mosmo	0.170882351	5.393974933	14.06027539	0.000177044	0.002487589	pseudobulk	edgeR	LRT
Clu	0.230046697	4.543391081	14.04193149	0.000178779	0.002506451	pseudobulk	edgeR	LRT
Mbtps2	0.199150387	5.013616859	14.00673179	0.000182157	0.002544694	pseudobulk	edgeR	LRT
Nrg3	0.073727445	12.85363751	14.00571697	0.000182256	0.002544694	pseudobulk	edgeR	LRT
Rab40b	0.15670789	5.848726102	14.00396382	0.000182426	0.00254561	pseudobulk	edgeR	LRT
Atp6ap1	0.229297226	4.743911784	13.99840653	0.000182966	0.002551225	pseudobulk	edgeR	LRT
Edil3	-0.088954979	8.971426851	13.99659673	0.000183142	0.002551225	pseudobulk	edgeR	LRT
Sdk1	0.137615027	8.066487601	13.98727139	0.000184052	0.002562447	pseudobulk	edgeR	LRT
Chchd3	0.119687996	7.437460674	13.94486881	0.000188251	0.00261791	pseudobulk	edgeR	LRT
Junb	0.200405062	6.218461947	13.92358858	0.000190394	0.002644699	pseudobulk	edgeR	LRT
Ntm	0.075249666	11.52383592	13.89333864	0.000193483	0.002685464	pseudobulk	edgeR	LRT
Glrb	0.122494398	6.982134482	13.89133833	0.000193689	0.00268588	pseudobulk	edgeR	LRT
Esrrg	-0.123205967	7.336364727	13.88532298	0.00019431	0.002692959	pseudobulk	edgeR	LRT
Ttc3	0.083371992	9.249226004	13.879478	0.000194915	0.002699814	pseudobulk	edgeR	LRT
Atp1b3	-0.145416882	5.948974688	13.87537399	0.000195341	0.00270418	pseudobulk	edgeR	LRT
Cd47	0.124683972	6.909448339	13.87337099	0.00019555	0.002705528	pseudobulk	edgeR	LRT
Egr4	-0.230598049	4.909223668	13.84784034	0.000198224	0.002737877	pseudobulk	edgeR	LRT
Pcyt2	-0.182555169	5.325000825	13.84342979	0.00019869	0.002741206	pseudobulk	edgeR	LRT
